Time,Fp1,Fp2,F3,F4,C3,C4,P3,P4
16.128,-6.079101181030273e-05,-0.000119775390625,-5.971679306030273e-05,0.000145068359375,-4.643554306030273e-05,6.4013671875e-05,1.4990234374999999e-05,0.000317724609375
16.13,-6.8408203125e-05,-0.000132958984375,-6.8212890625e-05,0.00013676757812499998,-5.1708980560302734e-05,5.610351181030273e-05,9.521484375e-06,0.00031040039062499997
16.132,-6.225585556030273e-05,-0.000135595703125,-6.5966796875e-05,0.000139599609375,-4.760741806030273e-05,5.815429306030273e-05,1.3037108421325683e-05,0.000312744140625
16.134,-5.6933589935302735e-05,-0.00013320310974121094,-6.230468368530273e-05,0.00014482421875,-4.355468368530273e-05,6.318358993530274e-05,1.796875e-05,0.00031650390625
16.136,-4.6484371185302734e-05,-0.00011748046874999999,-4.9609371185302735e-05,0.000153515625,-3.544921493530273e-05,7.148436737060546e-05,2.6757810592651366e-05,0.00032519531249999996
16.138,-4.267577743530273e-05,-0.0001078125,-5.0292964935302734e-05,0.00015361328125,-3.8964839935302735e-05,7.109374237060546e-05,2.294921875e-05,0.00032392578125
16.14,-3.310546493530273e-05,-0.00010146484374999999,-4.8437496185302736e-05,0.000158203125,-3.7011714935302734e-05,7.460936737060547e-05,2.5488281249999998e-05,0.00032783203125
16.142,-4.2724605560302735e-05,-0.000109814453125,-6.0009761810302735e-05,0.000150341796875,-4.7216793060302734e-05,6.586913299560547e-05,1.7236328125e-05,0.000320849609375
16.144,-5.624999618530273e-05,-0.000121875,-7.070312499999999e-05,0.00013994140624999998,-5.908202743530273e-05,6.210937118530273e-05,5.371094703674316e-06,0.00031259765625
16.146,-6.71875e-05,-0.00013720703124999999,-7.5e-05,0.0001306640625,-6.826171874999999e-05,6.630858612060546e-05,-5.566405296325684e-06,0.0003078125
16.148,-5.2636714935302734e-05,-0.00012509765625,-6.503906249999999e-05,0.00014511718749999998,-5.205077743530273e-05,6.582030487060546e-05,1.0839843749999999e-05,0.00031904296875
16.15,-4.921874618530273e-05,-0.00011601562499999999,-6.171874618530274e-05,0.00014892578125,-4.667968368530273e-05,5.273437118530273e-05,1.4941404342651366e-05,0.0003154296875
16.152,-4.399413681030273e-05,-0.00010063476562499999,-4.8388668060302734e-05,0.00016430664062499998,-3.4912105560302734e-05,6.772460174560547e-05,2.7978513717651367e-05,0.000329931640625
16.154,-3.999023056030273e-05,-9.7021484375e-05,-4.3896480560302734e-05,0.00017221679687499998,-2.6611326217651365e-05,7.885741424560546e-05,3.6474609375e-05,0.000339794921875
16.156,-4.243163681030273e-05,-0.000101318359375,-4.8388668060302734e-05,0.000170166015625,-2.8466794967651367e-05,7.944335174560547e-05,3.5009765625e-05,0.000339599609375
16.158,-5.249023056030273e-05,-0.00010825195312499999,-6.0009761810302735e-05,0.000162646484375,-3.999023056030273e-05,7.368163299560546e-05,2.3779296875e-05,0.000331005859375
16.16,-4.858398056030273e-05,-0.00010356445312499999,-6.040038681030273e-05,0.000165869140625,-4.145507431030273e-05,7.885741424560546e-05,2.3095703124999997e-05,0.000334130859375
16.162,-6.0693355560302734e-05,-0.000111474609375,-7.2412109375e-05,0.00015620117187499998,-5.161132431030273e-05,7.153319549560547e-05,1.3037108421325683e-05,0.00032612304687499997
16.164,-7.890625e-05,-0.00012158203125,-8.437499999999999e-05,0.00014453125,-6.181640243530273e-05,5.869140243530273e-05,1.85546875e-06,0.0003134765625
16.166,-8.4033203125e-05,-0.000126220703125,-8.8134765625e-05,0.000138818359375,-6.7529296875e-05,5.278319931030273e-05,-3.4667968749999998e-06,0.000307080078125
16.168,-7.509765625e-05,-0.00011269531249999999,-7.607421875e-05,0.00015,-5.507812118530273e-05,6.406249237060547e-05,8.593749046325683e-06,0.0003189453125
16.17,-7.685546874999999e-05,-0.000116796875,-7.646484375e-05,0.00014638671875,-5.498046493530273e-05,6.123046493530274e-05,7.421875e-06,0.00031874999999999997
16.172,-7.0751953125e-05,-0.00011958007812499999,-7.514648437499999e-05,0.00014731445312499998,-5.317382431030273e-05,6.147460556030274e-05,8.740234375e-06,0.000319873046875
16.174,-6.689453124999999e-05,-0.000123046875,-7.578125e-05,0.0001484375,-5.3613277435302735e-05,6.035155868530273e-05,8.69140625e-06,0.0003189453125
16.176,-6.9287109375e-05,-0.000125244140625,-7.7392578125e-05,0.000145458984375,-5.473632431030273e-05,5.864257431030273e-05,8.544921874999999e-06,0.000318994140625
16.178,-7.9150390625e-05,-0.000133349609375,-8.5009765625e-05,0.000135400390625,-6.391601181030272e-05,5.209960556030273e-05,1.025390625e-06,0.000312548828125
16.18,-7.2900390625e-05,-0.000128076171875,-8.2373046875e-05,0.00013969726562499998,-6.4990234375e-05,5.600585556030273e-05,1.0253925323486328e-06,0.000313037109375
16.182,-7.329101562499999e-05,-0.000134228515625,-9.223632812499999e-05,0.000133251953125,-7.1728515625e-05,4.975585556030273e-05,-5.615232467651367e-06,0.000306396484375
16.184,-7.700195312499999e-05,-0.000135693359375,-9.4677734375e-05,0.000132275390625,-7.143554687499999e-05,4.975585556030273e-05,-4.833982467651367e-06,0.000307666015625
16.186,-7.9296875e-05,-0.0001345703125,-8.740234375e-05,0.00013378906249999998,-7.03125e-05,5.0976558685302734e-05,-3.90625e-06,0.00030898437499999996
16.188,-8.134765625e-05,-0.00013671874999999999,-8.408203125e-05,0.00013115234375,-7.01171875e-05,4.951171493530273e-05,-3.90625e-06,0.00030839843749999997
16.19,-8.9990234375e-05,-0.00014907226562499998,-9.4873046875e-05,0.00012055664062499999,-8.041992187499999e-05,3.7255855560302734e-05,-1.4599607467651367e-05,0.000296533203125
16.192,-0.00010625,-0.0001484375,-9.580078124999999e-05,0.00012109375,-8.14453125e-05,3.691405868530273e-05,-1.6015623092651367e-05,0.0002974609375
16.194,-0.0001154296875,-0.00014511718749999998,-9.667968749999999e-05,0.00012275390625,-8.125e-05,3.974608993530273e-05,-1.4257810592651367e-05,0.0002998046875
16.196,-0.00010996093749999999,-0.000145703125,-0.00010107421875,0.00012265625,-8.437499999999999e-05,3.857421493530273e-05,-1.6015623092651367e-05,0.00029853515624999997
16.198,-0.000104150390625,-0.000151708984375,-0.00011020507812499999,0.000114697265625,-9.3994140625e-05,3.0908199310302735e-05,-2.5244138717651367e-05,0.00029018554687499997
16.2,-8.22265625e-05,-0.00013916015625,-9.951171874999999e-05,0.0001259765625,-8.486328124999999e-05,4.257812118530273e-05,-1.572265625e-05,0.00030107421874999996
16.202,-8.437499999999999e-05,-0.00013876953125,-9.658203125e-05,0.00012441406249999999,-8.37890625e-05,4.404296493530273e-05,-1.455078125e-05,0.000302734375
16.204,-9.736328125e-05,-0.0001484375,-0.000103125,0.00011660156249999999,-8.88671875e-05,3.7011714935302734e-05,-1.982421875e-05,0.00029599609375
16.206,-0.00010029296875,-0.0001556640625,-0.00010810546874999999,0.000114453125,-9.306640625e-05,3.388671493530273e-05,-2.3144529342651367e-05,0.00029306640625
16.208,-9.482421874999999e-05,-0.00015205078125,-0.00010429687499999999,0.0001177734375,-8.88671875e-05,3.603515243530273e-05,-2.0507810592651367e-05,0.0002962890625
16.21,-0.000109521484375,-0.000152197265625,-0.00011303710937499999,0.000108447265625,-9.6240234375e-05,2.3876949310302733e-05,-2.9345703125e-05,0.000285693359375
16.212,-0.00011064453125,-0.00015107421875,-0.00011142578125,0.00010576171875,-9.433593749999999e-05,2.2167964935302732e-05,-2.7441404342651365e-05,0.00028388671875
16.214,-0.000105517578125,-0.000152587890625,-0.000106103515625,0.000107958984375,-8.9208984375e-05,2.6513668060302734e-05,-2.2021482467651366e-05,0.00028823242187499997
16.216,-9.541015625e-05,-0.00015126953124999998,-9.814453124999999e-05,0.00011591796875,-8.125e-05,3.623046493530273e-05,-1.4453123092651366e-05,0.000298828125
16.218,-9.199218749999999e-05,-0.000151171875,-9.94140625e-05,0.00011650390624999999,-8.427734375e-05,3.7304683685302735e-05,-1.640625e-05,0.00029892578125
16.22,-8.6767578125e-05,-0.000147705078125,-9.7998046875e-05,0.00011958007812499999,-8.2470703125e-05,4.243163681030273e-05,-1.4599609375e-05,0.00030258789062499996
16.222,-9.4775390625e-05,-0.00015346679687499998,-0.000100341796875,0.000113134765625,-8.7548828125e-05,3.813476181030273e-05,-2.1337890624999998e-05,0.000297900390625
16.224,-0.00010380859374999999,-0.00015517578124999999,-0.0001115234375,0.000108203125,-9.12109375e-05,2.7441402435302734e-05,-2.490234375e-05,0.00028925781249999996
16.226,-0.00011254882812499999,-0.000158837890625,-0.000118994140625,0.000102490234375,-9.4677734375e-05,2.3876949310302733e-05,-2.6806638717651367e-05,0.000285888671875
16.228,-0.000113720703125,-0.000160302734375,-0.000114208984375,0.00010493164062499999,-8.930664062499999e-05,2.866210556030273e-05,-1.9873046875e-05,0.00029174804687499996
16.23,-0.000125537109375,-0.00017329100036621092,-0.000118408203125,0.000100439453125,-9.750975799560547e-05,2.3876953125e-05,-2.7294919967651364e-05,0.000285498046875
16.232,-0.000114306640625,-0.00016674803161621093,-0.000105810546875,0.000106005859375,-8.5498046875e-05,2.9052730560302733e-05,-1.5966796875e-05,0.000293505859375
16.234,-9.833984375e-05,-0.0001576171875,-9.6875e-05,0.00011279296874999999,-7.626953125e-05,3.486327743530273e-05,-8.10546875e-06,0.00030107421874999996
16.236,-0.0001017578125,-0.00015937499999999998,-9.94140625e-05,0.00011396484375,-7.861328125e-05,3.4667964935302734e-05,-1.005859375e-05,0.00030156249999999996
16.238,-0.0001134765625,-0.0001634765625,-0.00010966796875,0.0001064453125,-8.740234375e-05,2.5390621185302733e-05,-1.962890625e-05,0.000291015625
16.24,-0.0001041015625,-0.00015927734375,-0.00011455078125,0.00010898437499999999,-8.437499999999999e-05,2.9003902435302735e-05,-1.4160156249999999e-05,0.00029521484375
16.242,-0.00010087890624999999,-0.00016650390624999999,-0.000117578125,9.873046875e-05,-9.111328125e-05,2.5097652435302734e-05,-1.953125e-05,0.00028828124999999996
16.244,-0.00011821289062499999,-0.00018803709411621092,-0.00012192382812499999,8.5498046875e-05,-0.00010209960937499999,2.3876953125e-05,-3.1982419967651367e-05,0.000278173828125
16.246,-0.00012080078124999999,-0.00019111326599121093,-0.000115234375,9.072265625e-05,-9.94140625e-05,2.080078125e-05,-3.134765434265137e-05,0.00027744140624999996
16.248,-0.0001015625,-0.00015908203125,-9.033203125e-05,0.0001130859375,-7.529296875e-05,2.275390243530273e-05,-9.375e-06,0.00029267578124999997
16.25,-9.9609375e-05,-0.00014755859374999998,-9.091796875e-05,0.0001134765625,-7.451171874999999e-05,2.1386714935302733e-05,-1.0546874999999999e-05,0.000291796875
16.252,-9.375e-05,-0.00013759765625,-9.208984375e-05,0.00011552734374999999,-7.24609375e-05,2.5878902435302733e-05,-9.1796875e-06,0.00029423828125
16.254,-8.7890625e-05,-0.00013447265625,-9.326171875e-05,0.000119140625,-7.421875e-05,3.3007808685302734e-05,-8.007812499999999e-06,0.00029775390625
16.256,-8.9599609375e-05,-0.000133837890625,-9.5849609375e-05,0.000118310546875,-7.749023437499999e-05,3.383788681030273e-05,-1.1865234375e-05,0.000298193359375
16.258,-9.6826171875e-05,-0.00013403320312499998,-0.00010541992187499999,0.00011020507812499999,-8.6376953125e-05,2.7197261810302734e-05,-2.1044921875e-05,0.000290478515625
16.26,-9.296874999999999e-05,-0.00013515625,-0.00010634765625,0.00011230468749999999,-8.642578125e-05,3.0371089935302733e-05,-2.0996091842651367e-05,0.00029150390625
16.262,-9.765624999999999e-05,-0.00014873046875,-0.00011181640624999999,0.00010664062499999999,-9.1796875e-05,2.578125e-05,-2.6855466842651365e-05,0.00028740234375
16.264,-0.000100537109375,-0.000153564453125,-0.00011196289062499999,0.000107080078125,-9.028320312499999e-05,2.6220699310302733e-05,-2.6416013717651366e-05,0.000287451171875
16.266,-9.74609375e-05,-0.0001513671875,-0.00010703124999999999,0.0001115234375,-8.564453125e-05,2.9687496185302734e-05,-2.236328125e-05,0.00028984375
16.268,-9.208984375e-05,-0.00014326171875,-0.0001001953125,0.000116796875,-7.958984375e-05,3.261718368530273e-05,-1.7187499999999998e-05,0.00029375
16.27,-9.814453124999999e-05,-0.00014443359375,-0.00010302734375,0.0001111328125,-8.408203125e-05,2.5292964935302733e-05,-2.236328125e-05,0.0002859375
16.272,-9.458007812499999e-05,-0.000139599609375,-9.877929687499999e-05,0.000115185546875,-7.9345703125e-05,2.807616806030273e-05,-1.7138671875e-05,0.000288134765625
16.274,-8.984375e-05,-0.0001353515625,-9.365234375e-05,0.00012314453125,-7.578125e-05,3.3789058685302736e-05,-1.298828125e-05,0.00029208984375
16.276,-8.603515625e-05,-0.00013271484375,-9.111328125e-05,0.000129296875,-7.6171875e-05,3.603515243530273e-05,-1.5332029342651367e-05,0.00029140625
16.278,-8.701171875e-05,-0.00013251953125,-9.462890625e-05,0.00012529296875,-8.125e-05,3.144530868530273e-05,-2.1484373092651367e-05,0.00028564453125
16.28,-7.416992187499999e-05,-0.000119287109375,-8.1396484375e-05,0.000132373046875,-7.045898437499999e-05,4.282226181030273e-05,-1.0400388717651367e-05,0.000296337890625
16.282,-7.01171875e-05,-0.00011699218749999999,-7.968749999999999e-05,0.00013212890625,-6.962890625e-05,4.423827743530273e-05,-9.375e-06,0.00029638671875
16.284,-7.451171874999999e-05,-0.00012167968749999999,-8.583984374999999e-05,0.00012802734375,-7.304687499999999e-05,4.0332027435302734e-05,-1.3378906249999999e-05,0.00029189453125
16.286,-7.8759765625e-05,-0.00012270507812499998,-8.657226562499999e-05,0.000127783203125,-7.6025390625e-05,3.813476181030273e-05,-1.6650390625e-05,0.00028872070312499997
16.288,-7.392578125e-05,-0.00011845703124999999,-8.3203125e-05,0.00013095703125,-7.392578125e-05,3.955077743530273e-05,-1.5429687499999998e-05,0.0002904296875
16.29,-7.880859375e-05,-0.00012080078124999999,-8.544921875e-05,0.00012470703125,-7.880859375e-05,3.2519527435302734e-05,-2.1386716842651365e-05,0.00028466796875
16.292,-7.9833984375e-05,-0.00011918945312499999,-8.3056640625e-05,0.000126708984375,-7.6220703125e-05,3.461913681030273e-05,-1.9580078125e-05,0.000286376953125
16.294,-8.251953124999999e-05,-0.00011787109374999999,-7.919921874999999e-05,0.0001314453125,-7.03125e-05,3.935546493530273e-05,-1.3476561546325682e-05,0.00029033203125
16.296,-7.7294921875e-05,-0.000108837890625,-6.7041015625e-05,0.00014291992187499998,-5.9521480560302735e-05,5.092773056030273e-05,-2.9785156249999998e-06,0.000301708984375
16.298,-7.431640625e-05,-0.00011005859375,-7.177734375e-05,0.00014072265625,-5.800780868530273e-05,5.009765243530273e-05,-2.9296875e-06,0.00030078125
16.3,-5.488280868530273e-05,-0.00010390625,-6.66015625e-05,0.00014501953125,-5.556640243530273e-05,5.4296871185302734e-05,1.0742187499999999e-06,0.00030439453125
16.302,-5.356444931030273e-05,-0.000109423828125,-7.8857421875e-05,0.000142041015625,-6.4697265625e-05,5.0537105560302735e-05,-5.029296875e-06,0.000299658203125
16.304,-6.367187118530274e-05,-0.00011591796875,-8.3984375e-05,0.00013779296875,-7.021484374999999e-05,4.433593368530273e-05,-1.298828125e-05,0.00029296875
16.306,-6.865234375e-05,-0.00011220703124999999,-8.193359375e-05,0.00013857421875,-7.138671875e-05,4.5117183685302735e-05,-1.46484375e-05,0.0002916015625
16.308,-6.7529296875e-05,-0.000102001953125,-7.661132812499999e-05,0.00014311523437499999,-6.7822265625e-05,4.8193355560302735e-05,-1.0888669967651367e-05,0.000295263671875
16.31,-7.0361328125e-05,-0.00010346679687499999,-8.6279296875e-05,0.000137548828125,-7.2216796875e-05,4.2724605560302735e-05,-1.6064453125e-05,0.000291943359375
16.312,-5.493163681030273e-05,-9.077148437499999e-05,-7.2119140625e-05,0.00014780273437499998,-6.0009761810302735e-05,5.297851181030273e-05,-3.7597656249999997e-06,0.00030346679687499997
16.314,-4.6777339935302735e-05,-8.964843749999999e-05,-6.113280868530273e-05,0.00015390625,-5.0292964935302734e-05,6.083983993530273e-05,6.73828125e-06,0.00031142578124999996
16.316,-4.545898056030273e-05,-9.7021484375e-05,-6.0205074310302734e-05,0.000151806640625,-5.200194931030273e-05,6.088866806030273e-05,5.322265625e-06,0.000313720703125
16.318,-5.351562118530273e-05,-0.00010673828125,-6.572265625e-05,0.00014287109374999999,-5.9960933685302734e-05,5.390624618530273e-05,-4.0039062499999995e-06,0.00030742187499999997
16.32,-5.1025386810302735e-05,-0.000105224609375,-6.4990234375e-05,0.000144482421875,-5.942382431030273e-05,5.7373043060302734e-05,-3.7597656249999997e-06,0.000309326171875
16.322,-5.937499618530273e-05,-0.00011376953124999999,-7.636718749999999e-05,0.00013945312499999998,-6.650390625e-05,5.4101558685302735e-05,-1.015625e-05,0.0003048828125
16.324,-7.465820312499999e-05,-0.000128955078125,-8.8134765625e-05,0.00013110351562499998,-7.563476562499999e-05,4.897460556030273e-05,-1.9482421875e-05,0.000298974609375
16.326,-8.134765625e-05,-0.000132421875,-9.033203125e-05,0.00012919921875,-7.71484375e-05,4.589843368530273e-05,-2.0996091842651367e-05,0.000295703125
16.328,-6.6357421875e-05,-0.000117529296875,-7.2412109375e-05,0.000141064453125,-6.284179306030273e-05,5.532226181030273e-05,-6.494140625e-06,0.000304833984375
16.33,-6.6455078125e-05,-0.00011245117187499999,-7.0556640625e-05,0.00014067382812499998,-6.040038681030273e-05,5.561523056030273e-05,-5.517578125e-06,0.000307080078125
16.332,-6.416015625e-05,-0.00010664062499999999,-7.177734375e-05,0.00013837890625,-5.986327743530273e-05,5.624999618530273e-05,-4.6875e-06,0.000309765625
16.334,-6.025390243530273e-05,-0.0001064453125,-6.923828124999999e-05,0.00014033203125,-5.683593368530273e-05,5.8789058685302734e-05,-2.9296875e-07,0.00031259765625
16.336,-6.4990234375e-05,-0.000110986328125,-6.9775390625e-05,0.000141455078125,-5.766601181030273e-05,5.659179306030273e-05,-4.8828124999999996e-08,0.00031040039062499997
16.338,-7.392578125e-05,-0.00011982421874999999,-7.607421875e-05,0.00013642578125,-6.4453125e-05,4.941405868530273e-05,-7.714843749999999e-06,0.00030283203125
16.34,-6.318358993530274e-05,-0.00011269531249999999,-7.451171874999999e-05,0.00014013671875,-6.269530868530274e-05,5.371093368530273e-05,-5.859375e-06,0.0003052734375
16.342,-7.421875e-05,-0.00011796874999999999,-8.3984375e-05,0.00013671874999999999,-7.001953125e-05,5.0292964935302734e-05,-1.1328123092651366e-05,0.00030146484375
16.344,-8.0029296875e-05,-0.000119775390625,-8.4716796875e-05,0.00013256835937499998,-7.1240234375e-05,5.200194931030273e-05,-1.1376953124999999e-05,0.00030200195312499997
16.346,-8.559570312499999e-05,-0.000123291015625,-8.510742187499999e-05,0.00012641601562499998,-7.3193359375e-05,6.391601181030272e-05,-1.2841796875e-05,0.000305615234375
